zipcode,centroid_lat,centroid_lon,regional spatial type,population,capacity,rc_centroid_lat,rc_centroid_lon
4149,49.64962080327193,9.94756577891792,rural,16232,116618,49.64324709019788,9.954814351035344
4150,53.65242509031306,13.889832586158445,rural,13460,0,53.66065664688576,13.887673171135845
4151,52.19552172852653,10.111569576595564,urban,9226,113116,52.210726180676176,10.118088605215435
4152,48.71083732463684,9.72874402851485,rural,17704,0,48.68940721702786,9.741014442489467
4153,53.73617554291431,11.162650137854207,urban,774,114139,53.7210109857956,11.163827789630863
4154,48.63273082315977,9.86063061959988,urban,16567,0,48.63921944745066,9.854267359252116
4155,52.10631567261274,10.919558499529506,rural,18880,125901,52.105266154331474,10.915427820540216
4156,49.301853817226274,14.039009711582782,rural,5826,0,49.29014469375988,14.018491771396269
4157,49.19726962686725,14.16522483520783,urban,2031,98032,49.19903448668953,14.167518059548366
4158,54.75552938329464,6.989882653613675,urban,6725,0,54.7572674338349,6.975645747456192
4159,50.5336182492573,8.641622452961808,urban,8268,125846,50.548208260167705,8.647066792295197
4160,54.07500929947209,11.97401299809443,urban,4391,0,54.07677080316067,11.988356934734524
4161,47.915050966787724,11.56028480477294,rural,17751,105549,47.92067362287728,11.576205058480111
4162,51.16895371293274,12.954172837410006,urban,16179,135654,51.1568127374085,12.959356302193743
4163,51.04769115415677,9.003491994437823,rural,10931,0,51.04585857376991,8.985093990909382
4164,52.87475963560415,6.548581125976503,urban,8129,0,52.87750842148584,6.539822979650589
4165,52.74078173864745,11.420344686991132,urban,15381,0,52.74346876251503,11.437580902252265
4166,49.17900726429637,11.83384657735684,urban,8732,120646,49.185779110306655,11.822631082934704
4167,48.31658810372718,12.47887656277902,rural,11305,0,48.32752321143009,12.471275203095056
4168,54.33276977969793,7.599087352770255,urban,17415,0,54.32838624320829,7.586077212467223
4169,51.824339777822985,12.544934044377008,urban,14737,134868,51.83933105182207,12.540829988815748
4170,49.96060605642836,13.070594761281573,urban,3711,0,49.96246128139803,13.066528260997396
4171,48.38623640852192,12.650844810945989,rural,17153,0,48.38391107073231,12.658083406601705
4172,53.184234619537655,12.13817222537916,urban,7718,0,53.18428504746936,12.11332725604754
4173,49.829854028176136,8.090825840944008,urban,13456,118749,49.84798142535379,8.108675814848645
4174,49.44783370627206,8.546754582567884,rural,13185,0,49.443555712667326,8.564783492622187
4175,53.97154531462685,14.732711434972474,urban,16196,102225,53.98205930974302,14.747149381321467
4176,51.02856522889366,13.85657946726768,rural,7425,102451,51.031587781617546,13.852599170238074
4177,52.12208700753661,12.235521356089066,urban,9244,126673,52.11652466594136,12.210635799123654
4178,52.257668579171,14.609295690608992,urban,2661,94057,52.26732940094389,14.60015818622719
4179,52.5232873397007,14.625573322747858,rural,6987,0,52.53738994309953,14.62006673071008
4180,52.02396017808677,11.46185998648778,urban,2526,118220,52.03100186162288,11.458870473421907
4181,47.75525219111716,12.885957957039327,rural,3096,82590,47.75753656999824,12.881721075660202
4182,54.20887099871936,7.616885275718063,urban,16757,0,54.218566837773245,7.615849496367892
4183,54.3834668567269,7.454981850765343,urban,8977,0,54.364607046539376,7.445821583851777
4184,54.59642628910006,6.351983732810644,rural,6870,0,54.60691964859764,6.34663533532132
4185,51.7636261605568,14.20025417655943,urban,13212,106732,51.7457829586652,14.19301832884035
4186,50.42802252339864,10.789905612364317,rural,7720,0,50.42970639844536,10.80021599589537
4187,52.87026229067547,11.760463556707336,rural,13541,0,52.87075037034261,11.747409617908838
4188,49.28714359949736,10.268084440941184,rural,2390,0,49.28250033570279,10.263318276618971
4189,47.283584161557854,9.67974779786022,rural,2103,49498,47.26795768135503,9.6849945371702
4190,49.64435949234282,7.619458654113111,rural,3444,109179,49.6304153080398,7.623359929643982
4191,49.545619655688654,10.271659901732953,rural,6864,0,49.54860335332268,10.270975222753098
4192,54.65900792239366,12.209764222216084,rural,14789,134832,54.6494238895379,12.217334500949482
4193,48.30944798520775,6.2768617779211535,urban,12498,80386,48.31166715428714,6.287624180617578
4194,52.96182218372285,10.71968950105585,urban,4828,119827,52.96918475930386,10.714670645774405
4195,53.19680605010274,14.376211078657397,rural,14302,0,53.20329761011976,14.368098948041569
4196,51.15640917820453,8.163572964094769,urban,16756,0,51.15447422756611,8.180731230289402
4197,53.00871651384786,11.371736014502794,rural,9656,0,53.0106515768826,11.364077274606494
4198,49.20792235498635,8.306402976970524,rural,18492,122051,49.21766292057293,8.313058650437176
4199,52.07776831280777,11.12510767216818,urban,11762,123340,52.0684919074838,11.124377748783642
4200,50.40690670292857,7.950705095707307,urban,13850,116757,50.39130557305562,7.95190253959864
4201,54.120666841943866,9.87197233066324,urban,1359,106677,54.13339276459217,9.868907789329558
4202,47.67536348711768,7.5360650004690575,urban,18814,0,47.68495041761268,7.534741511843996
4203,47.71759441039154,11.728837291060357,urban,3840,0,47.727512439040886,11.72622034825296
4204,47.82745921758463,14.098864158028276,rural,6299,68179,47.81796683860832,14.094470778472177
4205,49.26151275514312,6.476677800924968,rural,13991,104769,49.27208583411776,6.488103438252945
4206,52.667308892437326,12.228391600493923,urban,15268,0,52.67560252859967,12.21837264106869
4207,47.52681039358446,7.599402983760076,urban,6828,0,47.53614478115012,7.607802252885057
4208,48.766300762607685,14.031020981621044,urban,1673,0,48.75641387896742,14.038265354437472
4209,54.53351271318418,12.40750047491405,rural,17274,139355,54.537579310124,12.408138868291164
4210,50.43853289583529,11.117744397511682,urban,11592,133598,50.44490796585732,11.143653888861074
4211,54.51972665591986,13.919907637227388,rural,16927,0,54.51666757240076,13.93272346651136
4212,52.6729967837241,10.513187225722294,urban,16781,129337,52.659339553965815,10.502623821756895
4213,54.56282253832456,15.003559377681691,rural,1773,68090,54.56168643596898,14.994717699255997
4214,51.21601644016934,13.404663798639342,rural,6382,0,51.19988111168276,13.412036763323307
4215,51.58922047232668,14.4834188165898,urban,13814,0,51.59748909297786,14.4747729491077
4216,51.87966904329641,8.617577896247077,rural,8756,0,51.88128968733169,8.628283525346866
4217,51.4783197228559,8.316199536106671,urban,4707,0,51.47938375603702,8.317064807925293
4218,53.33699815303022,10.889814536201712,rural,19032,0,53.338749743992885,10.89593457222319
4219,54.74615152848023,10.78631360136709,urban,18428,0,54.750647425777856,10.789032477947844
4220,48.04230597427197,14.253146042307346,urban,12217,0,48.04471250524045,14.24477019577537
4221,53.12993643370695,10.783494563694422,rural,2331,116127,53.126150595561946,10.763607100449155
4222,53.93739394451497,12.670204972407388,urban,9422,117848,53.92906207168085,12.652852895760422
4223,51.73354664846794,11.40850007849502,rural,9505,0,51.72608992756972,11.407999267749329
4224,51.24100240516531,10.097674068273252,urban,10191,0,51.24187981907357,10.095140048164636
4225,49.33185003925448,12.272526700409156,urban,18295,0,49.32123046861732,12.27291681920686
4226,51.73786014484919,10.839331494105096,rural,14178,0,51.739126973243245,10.82743545996648
4227,52.86511489680967,13.338361248913698,rural,15006,138010,52.85977562292314,13.34605409256697
4228,51.04086049395041,11.54500404056546,rural,1837,115614,51.05657858309932,11.54162955640768
4229,50.00481240003379,13.182228686653508,rural,18076,0,50.00535718372807,13.202309575372276
4230,50.60858899701566,10.673599149659482,urban,18545,0,50.595297450277,10.664948092215235
4231,52.02591683848847,11.828181565795797,rural,3327,121870,52.025493335569,11.8334219679705
4232,51.94003862482809,10.18427715951637,urban,10791,0,51.94432310813653,10.179036753309225
4233,50.02014994682308,9.046980630302937,urban,4156,0,50.0246167045763,9.055460561279624
4234,50.670134661286944,10.238579415993131,urban,14688,114507,50.66344653562915,10.248535711160102
4235,54.29133936102137,11.543047392091712,urban,2162,0,54.29879570430392,11.54150346881811
4236,49.63211226246584,12.514582521058475,rural,11229,0,49.6358675725669,12.496393692087276
4237,49.9348300441931,7.113436229551701,urban,14127,100327,49.939342964470136,7.115070497286147
4238,51.0770755789392,14.751195415046435,urban,12367,93935,51.07830216229758,14.762159814037084
4239,51.94275647482446,13.428895821225511,urban,5576,117000,51.92492131625717,13.42391294401433
4240,48.35181635738371,11.779705440808618,rural,13100,0,48.3646866553291,11.779153828270475
4241,50.68451217225753,13.73691183856323,rural,18396,0,50.68027594181349,13.737903399116442
4242,47.28634337230734,13.3850071294306,rural,9467,0,47.27405493878445,13.37321098871147
4243,47.55422100984469,7.76557405949085,urban,18998,0,47.54767095499287,7.764329458148579
4244,47.28649262695165,12.911872506312108,rural,2158,49379,47.273270688619846,12.912661442091292
4245,49.55786011451968,6.228908569006105,rural,8924,0,49.57095771355719,6.21741489286623
4246,52.628665174195774,10.577996935641709,urban,18475,0,52.63558387957293,10.595453082937649
4247,54.34314859442978,10.863580310066038,rural,10587,0,54.35118634084135,10.87413970503713
4248,50.38956602605378,7.909718817992467,urban,4155,0,50.379477334275606,7.927893346242897
4249,49.16684701825313,7.837596860193081,urban,13010,124743,49.15860790094592,7.855600412373676
4250,51.84637776720119,9.7494797887894,rural,9313,127827,51.86245974639407,9.764053628281063
4251,51.58865361390212,8.754666435020692,urban,127,0,51.58137477314739,8.75636935221572
4252,48.15347049293559,13.044399448430283,rural,8329,89659,48.16545866532912,13.063517269278126
4253,53.60378137057335,6.764273839056957,rural,6018,114587,53.60849380078398,6.761830991210408
4254,50.36585537453637,6.495049702569823,urban,18382,0,50.35796469986476,6.48953797593817
4255,53.845628952473376,7.533857584644179,rural,8332,112071,53.84305596727962,7.529495989875265
4256,52.74148779072445,7.055214330584391,rural,8452,100448,52.73130535263604,7.060958269835844
4257,52.81075398154449,9.460955962021252,rural,18604,123421,52.79852869629775,9.460275676467656
4258,47.71001713471603,11.573434608307547,rural,12693,100788,47.71596202887134,11.576840091912908
4259,48.8196287289561,9.138877446968996,urban,10605,133311,48.81012107957334,9.15594912850132
4260,50.18377697579672,5.960797890826036,rural,878,70482,50.19348121434243,5.941823812783212
4261,53.32388803162867,6.142008294738908,urban,7064,0,53.31231586757766,6.135379951201688
4262,48.78691290676531,11.085951537469152,rural,831,123543,48.77291103206595,11.09296811337776
4263,53.81646223620306,14.389757792895004,rural,7780,0,53.813909315294566,14.404381261537267
4264,54.19156581687979,7.992189108671438,urban,9919,0,54.17156318157405,7.998983136100637
4265,49.1830229418098,15.0052814020757,urban,19612,0,49.183299843753375,15.020173066446697
4266,49.08672378673533,8.737909317290027,urban,15762,0,49.08013871254622,8.749507610087997
4267,49.49761268754429,7.200491080246188,rural,15938,0,49.49655913577593,7.215410297806283
4268,51.447821771303104,6.6596064531022,rural,15694,120210,51.4581236640711,6.659083891243044
4269,54.79358716046339,12.264692843054522,urban,16916,117559,54.79364323467567,12.250932458945377
4270,47.28146817370285,13.724125887614402,rural,8563,55626,47.27491369872789,13.729428071302191
4271,53.52387718656247,8.382322216132533,rural,3227,0,53.526078853423485,8.356458812678575
4272,49.23700753922929,6.224159525398003,urban,16656,0,49.240785820254665,6.22478392387155
4273,49.089549981365,7.642679103477757,rural,17259,0,49.07764208882558,7.630204522401795
4274,52.77902811783069,14.925160540386646,rural,6648,77175,52.77551068035206,14.92177514436066
4275,52.19373350107639,14.25501702609293,rural,16343,0,52.19022225305538,14.255508421430791
4276,54.67232775242749,10.663610871710777,urban,14030,121251,54.65243429587954,10.656103721279433
4277,52.181315334678416,13.054947969679075,rural,15142,114665,52.195058464173584,13.053284895902804
4278,50.6623246773392,14.90715898872697,urban,5701,66858,50.65136879404041,14.899706815007296
4279,51.021023661152775,11.42394879113168,urban,16032,0,51.025508858593945,11.422164639159025
4280,50.1823519340145,13.547614786495934,rural,19236,116686,50.1823841095034,13.5768619136599
4281,53.04303243801949,10.192545932209534,rural,1788,102359,53.02720581315434,10.188581397436865
4282,50.029979362445054,11.694005693756155,rural,17692,0,50.01756655053099,11.702523588957533
4283,52.29487256798385,14.418957222403566,rural,8759,99132,52.29900307409449,14.437395906954304
4284,52.98491468105675,8.544514779259096,urban,17712,125857,52.9841927547531,8.544426958767744
4285,51.5554653613543,13.393861195238646,urban,8448,121984,51.54721586235961,13.40219586022197
4286,49.8224039959352,10.857631804151536,rural,10849,109746,49.820398492092814,10.87449666402432
4287,49.85802298274241,7.927157751691469,rural,8438,0,49.84543036618405,7.923491279288192
4288,47.32328610179652,7.358333565156256,urban,766,0,47.32017750781752,7.360728651191633
4289,50.07674175107088,6.357538204577361,urban,12593,96953,50.08352610324514,6.373533667661449
4290,52.12782242412887,10.448472850138153,rural,2790,109201,52.13327991173895,10.455850492088809
4291,54.95542697648889,10.593393504419083,rural,4783,0,54.95992034673818,10.583212099549442
4292,52.8755541922342,10.128515773637789,urban,953,105799,52.86842627990739,10.127984936903005
4293,48.87766700842336,14.702217630752132,rural,19443,0,48.87153747144872,14.703754744196802
4294,51.16751024999244,13.523889430422887,urban,9718,0,51.160736763987934,13.525112751184295
4295,54.01401130235814,12.574456266014868,urban,3505,114959,54.01738561448543,12.564236660843791
4296,48.762779499625765,14.603650416199452,rural,18682,96963,48.7625918107382,14.608286249123646
4297,54.25314968462666,9.5303331554334,urban,19269,121829,54.25101843859673,9.53670647652716
4298,50.31975599965472,9.076596915042632,rural,5713,0,50.32336088522851,9.078641477646029
4299,49.57297934182179,7.584949162534984,rural,1025,0,49.584374785862,7.601656739214924
4300,49.34129259303884,13.170567321619489,urban,2909,0,49.361902117961165,13.156477840589874
4301,49.405586341893056,8.616443650471094,urban,6303,117604,49.40237499440048,8.608855961508945
4302,55.024195426706896,12.610077118787617,urban,12612,80929,55.0174568652901,12.605876528289016
4303,50.868875937264754,9.285822665691818,rural,8148,113150,50.88380904119988,9.29337348309249
4304,49.26607688376484,11.600311698976627,rural,11535,0,49.26270265143008,11.588329323415042
4305,51.23571885492452,7.608793692833094,urban,5783,0,51.25988001155941,7.609762970396225
4306,51.55229514661991,14.249452269824516,urban,7555,0,51.55372816015167,14.25088313897291
4307,49.61380267271825,8.039405738323968,urban,14023,136337,49.61302407253565,8.03351860641805
4308,52.04585094315644,6.0954104725572895,rural,10604,0,52.04076349266739,6.099429322551249
